ClusterID,Cluster Name,Provider,accountID,Region,Phase 1,Phase 2,CPU Count,WOOP Enabled,% OnDemand Nodes,% Spot Nodes,Fallback Nodes?,First Rebalance,Connected Date,Environment,Evictor,Scheduled Rebalance,WOOP enabled %,Kubernetes version,Extended Support,3rd Party,CastAI Nodes Managed,Provider Nodes Managed,3rd Party Nodes Managed
18d372f6-3040-4f3e-bd4b-4a6a0da038a4,AMX-SKE-CHKIBK-DE,ANYWHERE,Unknown,unknown,Yes,No,292,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
7a1d2a4d-4288-4bfb-979a-05625d2339ac,amx-ram-ske-be-de,ANYWHERE,Unknown,unknown,Yes,No,72,Yes,100.0%,0.0%,0.0%,No,2025-03-28,unknown,Uninstalled,No,33.33%,Unknown,See API,No,0.0%,100.0%,0.0%
c5ff3c57-0353-4796-bacd-0393bc3955dd,MainFEICluster,ANYWHERE,Unknown,unknown,Yes,No,62,No,100.0%,0.0%,0.0%,No,2025-03-21,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
f9ebad41-dc0f-4e31-a7c1-300b41d5af27,AMX-SKE-MTPSBK-DE,ANYWHERE,Unknown,unknown,Yes,No,130,No,100.0%,0.0%,0.0%,No,2025-04-01,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
ff1076c9-a284-4ed7-899f-ea08064c217b,AMX-SKE-URVPYM-Q,ANYWHERE,Unknown,unknown,Yes,No,36,Yes,100.0%,0.0%,0.0%,No,2025-03-28,unknown,Uninstalled,No,84.62%,Unknown,See API,No,0.0%,100.0%,0.0%
2d7fb803-b4c5-438c-acb0-f99afcfacdd8,AMX-SKE-BPE-DE,ANYWHERE,Unknown,unknown,Yes,No,32,Yes,100.0%,0.0%,0.0%,No,2025-03-28,unknown,Uninstalled,No,84.62%,Unknown,See API,No,0.0%,100.0%,0.0%
4581b65c-415f-4e33-9c0a-98d2893142d0,amx-ske-pmamx-pd,ANYWHERE,Unknown,unknown,Yes,No,38,No,100.0%,0.0%,0.0%,No,2025-03-28,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
9955dc75-1549-4c5b-a28e-ea9d8c8a7a3b,MX-SKE-PYTSBK-PD,ANYWHERE,Unknown,unknown,Yes,No,132,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
d2311411-f4be-4d0f-a62e-559faf2ff55b,AMX-SKE-ALRSBK-PD,ANYWHERE,Unknown,unknown,Yes,No,428,Yes,100.0%,0.0%,0.0%,No,2025-04-02,unknown,Uninstalled,No,1.67%,Unknown,See API,No,0.0%,100.0%,0.0%
8763906b-f3d1-46af-bab7-cab169b11ee8,AMX-SKE-PYTSBK-DE,ANYWHERE,Unknown,unknown,Yes,No,122,No,100.0%,0.0%,0.0%,No,2025-04-11,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
8aa45900-3e32-4353-8de5-6194a10dc7ba,AMX-SKE-LYLTBK-Q,ANYWHERE,Unknown,unknown,Yes,No,76,No,100.0%,0.0%,0.0%,No,2025-04-04,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
