ClusterID,Cluster Name,Provider,accountID,Region,Phase 1,Phase 2,CPU Count,WOOP Enabled,% OnDemand Nodes,% Spot Nodes,Fallback Nodes?,First Rebalance,Connected Date,Environment,Evictor,Scheduled Rebalance,WOOP enabled %,Kubernetes version,Extended Support,3rd Party,CastAI Nodes Managed,Provider Nodes Managed,3rd Party Nodes Managed
d8188ad5-8aba-46bf-9ce5-a4162d6caa32,g3h2-awseks-dev2-adt,EKS,181737927325,us-east-1,Yes,Yes,36,No,0.0%,100.0%,0.0%,Yes,2023-08-22,Development,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
218f1531-5c72-4ec0-a64b-ff59912eeda7,ag7k-awseksdata-pcino-q-data-general,EKS,609948049923,us-east-1,Yes,Yes,24,Yes,0.0%,100.0%,0.0%,Yes,2024-03-27,Staging,Installed (Basic),"Yes: Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",6.90%,1.31,No,No,100.0%,0.0%,0.0%
4f2105af-a0d5-4ed8-a299-67430fcd2e15,f0au-awseksback-pcino-d-back-general,EKS,352141985299,us-east-1,Yes,Yes,8,No,50.0%,50.0%,0.0%,Yes,2024-06-27,Development,Installed (Basic),"Yes: Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.31,No,No,100.0%,0.0%,0.0%
9df0e651-613d-4417-8e66-88d3c51201ed,8y3u-awseksdata-pcino-p-data-general,EKS,690401148108,us-east-1,Yes,Yes,52,Yes,100.0%,0.0%,0.0%,Yes,2024-03-20,Production,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",72.00%,1.30,No,No,100.0%,0.0%,0.0%
31e89534-ba41-4ddf-8a63-f83f987ab3cb,f4x0-awseksproc-pcino-d-proc-calabo,EKS,631309161605,us-east-1,Yes,Yes,33,Yes,50.0%,50.0%,0.0%,Yes,2024-11-26,Development,Installed (Basic),"Yes: Cron: CRON_TZ=America/Santiago 0 14 * * *, Next: 2025-04-16T18:00:00Z; Cron: CRON_TZ=America/Santiago 0 20 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",35.71%,1.31,No,No,100.0%,0.0%,0.0%
606fce0f-8a5d-40fe-b045-58ecefd730fb,12de-awseksback-pcino-p-back-general,EKS,796596332474,us-east-1,Yes,Yes,48,Yes,100.0%,0.0%,0.0%,Yes,2024-09-27,Production,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z",86.96%,1.30,No,No,100.0%,0.0%,0.0%
70454b40-a412-482f-a0b6-5d092a28e829,z36t-awseksproc-pcicde-p-proc-general,EKS,853414242868,us-east-1,Yes,Yes,44,Yes,100.0%,0.0%,0.0%,No,2024-01-19,Production,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",59.26%,1.30,No,No,100.0%,0.0%,0.0%
75041625-6dc8-4b50-8468-9bfe572e48fc,0cwo-awsekssdlc-pcic2-p-sdlc-k8sfleet,EKS,250441039407,us-east-1,Yes,Yes,6,No,100.0%,0.0%,0.0%,No,2024-05-19,Production,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
bb8d3923-0785-4897-82c8-922078c5b183,5qsf-awsekssdlc-pcic2-p-sdlc-atlassian,EKS,250441039407,us-east-1,Yes,Yes,28,No,100.0%,0.0%,0.0%,No,2024-05-23,Production,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
bd0efe02-7b12-4f91-af75-46d9fe315be4,463p-awseks-qa1-general,EKS,473140175954,us-east-1,Yes,Yes,46,Yes,0.0%,100.0%,0.0%,Yes,2023-08-09,Staging,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",26.23%,1.30,No,No,100.0%,0.0%,0.0%
c7d59d19-1c4a-4807-9591-892fdd753695,96x9-awsekscomm-pcino-d-comm-apitools,EKS,250574515116,us-east-1,Yes,Yes,12,No,100.0%,0.0%,0.0%,No,2025-04-05,Development,Installed (Basic),"Yes: Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z",0.00%,1.30,No,No,66.7%,33.3%,0.0%
e4482309-051b-4b1f-8595-95a5ba5cc054,ugkd-awseks-prdnpci-general,EKS,386550874626,us-east-1,Yes,Yes,16,Yes,100.0%,0.0%,0.0%,Yes,2023-12-27,Unknown,Installed (Basic),"Yes: Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z",48.15%,1.30,No,No,100.0%,0.0%,0.0%
16999123-af3a-4897-9054-45e025e97cf6,4hfy-awsekscmgt-pcino-p-cmgt-general,EKS,681774401437,us-east-1,Yes,Yes,8,No,100.0%,0.0%,0.0%,No,2024-09-26,Production,Installed (Basic),"Yes: Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
3b486b58-cd70-486d-9725-787ba089e0cb,6po2-awsekssdlc-pcic2-p-sdlc-jenkins,EKS,250441039407,us-east-1,Yes,Yes,20,No,100.0%,0.0%,0.0%,Yes,2024-02-25,Integration,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,50.0%,50.0%,0.0%
5dc8eb00-2278-459e-93c1-88f904a05e8d,0u0u-awsekscomm-pcino-q-comm-apitools,EKS,163931463896,us-east-1,Yes,Yes,14,No,100.0%,0.0%,0.0%,No,2025-04-06,Staging,Installed (Basic),"Yes: Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,60.0%,40.0%,0.0%
65ef621f-8e70-48fe-afe4-06fecefd760a,9z58-awseksproc-pcino-q-proc-calabo,EKS,529931701558,us-east-1,Yes,Yes,33,No,81.8%,18.2%,0.0%,Yes,2025-01-10,Staging,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: CRON_TZ=America/Santiago 0 14 * * *, Next: 2025-04-16T18:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: CRON_TZ=America/Santiago 0 20 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
87bf2166-a338-4f15-8719-d244e50f23cd,p3s7-awseksport-pcino-d-port-general,EKS,687398612815,us-east-1,Yes,Yes,22,No,100.0%,0.0%,0.0%,No,2024-02-21,Development,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z",0.00%,1.31,No,No,20.0%,80.0%,0.0%
ae5ab9bd-58a6-4bcf-af29-827b0ea46075,2gdr-awsekscomm-pcic2-p-comm-general,EKS,692164626911,us-east-1,Yes,Yes,14,No,100.0%,0.0%,0.0%,Yes,2024-11-21,Production,Installed (Basic),"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
bdcaccb1-3ad3-434b-beb9-dea0dd9aadd6,1nb8-awsekssdlc-pcic2-p-sdlc-tools,EKS,250441039407,us-east-1,Yes,Yes,24,No,100.0%,0.0%,0.0%,Yes,2024-01-15,Production,Uninstalled,"Yes: Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",0.00%,1.30,No,No,77.8%,22.2%,0.0%
fcb8e669-d9fe-4355-a1c8-a48102dbfebf,k2i6-awseks-dev2-tem,EKS,181737927325,us-east-1,Yes,Yes,8,Yes,66.7%,33.3%,0.0%,Yes,2023-08-09,Development,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z",47.62%,1.30,No,No,100.0%,0.0%,0.0%
24c80ae0-9b70-42e6-8f8c-5dfab1e77f9e,h8aa-awsekscomm-pcino-d-comm-general,EKS,250574515116,us-east-1,Yes,Yes,20,No,0.0%,100.0%,0.0%,Yes,2024-05-30,Development,Installed (Basic),"Yes: Cron: 0 1 * * *, Next: 2025-04-17T01:00:00Z; Cron: 0 2 * * *, Next: 2025-04-17T02:00:00Z; Cron: 0 0 * * *, Next: 2025-04-17T00:00:00Z; Cron: 0 3 * * *, Next: 2025-04-17T03:00:00Z",0.00%,1.30,No,No,100.0%,0.0%,0.0%
