ClusterID,Cluster Name,Provider,accountID,Region,Phase 1,Phase 2,CPU Count,WOOP Enabled,% OnDemand Nodes,% Spot Nodes,Fallback Nodes?,First Rebalance,Connected Date,Environment,Evictor,Scheduled Rebalance,WOOP enabled %,Kubernetes version,Extended Support,3rd Party,CastAI Nodes Managed,Provider Nodes Managed,3rd Party Nodes Managed
375668cf-0f2d-49a2-92fe-3bc9c9ad7c3d,ent-prd-service-proxies-sap-po-gke,GKE,ent-prd-service-proxies,us-east1,Yes,No,66,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
b901e380-b1ae-4aa2-8e16-4a9a7022ed37,ent-prd-iam-gke,GKE,ent-prd-iam-id,us-east1,Yes,No,6,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
bea4d166-9b57-466b-ab8d-42d45b57ea52,qas-cluster,GKE,com-qas-gdapps-5081,us-east1,Yes,No,44,No,83.3%,16.7%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
318c34f6-d0e6-4138-9861-0b7453b8240a,ent-prd-endpoints-cluster,GKE,ent-prd-endpoints,us-east1,Yes,No,8,No,100.0%,0.0%,0.0%,No,,Production,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
4931178a-6dd4-42ef-9416-0fb34bbdc5e1,gitlab,GKE,sha-cicd,us-east1,Yes,No,20,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
bc4e6bc1-aee6-4642-a4d6-16cad3e5dcd0,tb-cmo-gke-usc1-harness,GKE,cor-tb-cmo-harness,us-central1,Yes,No,38,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
2b265897-777a-45a2-a637-70f7d3d2d743,ent-qas-iam-gke,GKE,ent-qas-iam-id,us-east1,Yes,No,2,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
34dd9d34-39f2-4228-a9f4-be3218c2ac60,ent-qas-docs-factory-gke,GKE,ent-qas-docs-factory-id,us-east1,Yes,No,4,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
506029cc-958d-4746-be2b-faca687f35e6,infraestructura-qas-gke-01,GKE,yas-qas-infraestructura,us-east1,Yes,No,40,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
51fd8db6-493a-4446-aed5-9b2e77ec7731,ent-qas-endpoints-cluster,GKE,ent-qas-endpoints,us-east1,Yes,No,3,No,100.0%,0.0%,0.0%,No,,unknown,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
9a990fef-cddd-46e8-bda1-145dedee2353,ent-dev-otpengine-gke,GKE,ent-dev-otpengine-id,us-east1,Yes,No,8,No,100.0%,0.0%,0.0%,No,,Development,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
07b9c645-aa7e-42d0-b1d0-b6c405e3e07f,ent-dev-spei-rule-cluster,GKE,ent-dev-spei-rule-id,us-east1,Yes,No,24,No,100.0%,0.0%,0.0%,No,,Development,Uninstalled,No,0.00%,Unknown,See API,No,0.0%,100.0%,0.0%
